chr	start_bl6	end_bl6	summit_bl6	intensity	intensity_class	start_own	end_own	summit_own
1	11044731	11044899	11044771	30.8666666666667	1	11044731	11044899	11044771
1	12634847	12634933	12634891	76.2666666666667	1	12634847	12634933	12634891
1	13105821	13106005	13105860	51.0666666666667	1	13105821	13106005	13105860
1	13106462	13106725	13106616	51.0666666666667	1	13106462	13106725	13106616
1	13193703	13193973	13193762	105.066666666667	1	13193703	13193973	13193762
1	13224479	13224627	13224554	26.9333333333333	1	13224479	13224627	13224554
1	13226257	13226486	13226344	72.2	1	13226257	13226486	13226344
1	13231446	13231757	13231600	397.791021644417	3	13231446	13231757	13231600
1	13291786	13291915	13291874	43.0666666666667	1	13291786	13291915	13291874
1	13295111	13295291	13295166	90.599446867005	1	13295111	13295291	13295166
1	13302609	13302794	13302739	74.8666666666667	1	13302609	13302794	13302739
1	13302813	13302939	13302854	32.1333333333333	1	13302813	13302939	13302854
1	13313286	13313657	13313536	344.58885618386	3	13313286	13313657	13313536
1	13321844	13322029	13321966	44.4	1	13321844	13322029	13321966
1	13364016	13364286	13364134	88.1333333333333	1	13364016	13364286	13364134
1	13364294	13364686	13364510	454.866666666667	4	13364294	13364686	13364510
1	13391569	13391826	13391668	55.7333333333333	1	13391569	13391826	13391668
1	13457300	13457571	13457459	229.666666666667	2	13457300	13457571	13457459
1	13477972	13478352	13478243	142.2	2	13477972	13478352	13478243
1	13551595	13551973	13551906	146.066666666667	2	13551595	13551973	13551906
1	13553565	13553864	13553762	280.8	3	13553565	13553864	13553762
1	13564999	13565404	13565133	267.733333333333	3	13564999	13565404	13565133
1	13566525	13566943	13566743	527.733333333333	4	13566525	13566943	13566743
1	13618694	13618970	13618833	144.866666666667	2	13618694	13618970	13618833
1	13636519	13636941	13636726	193.933333333333	2	13636519	13636941	13636726
1	13645650	13645981	13645848	126.266666666667	2	13645650	13645981	13645848
1	13646220	13646568	13646348	293.460121149938	3	13646220	13646568	13646348
1	13648273	13648421	13648322	32.1333333333333	1	13648273	13648421	13648322
1	13650589	13650698	13650658	26.9333333333333	1	13650589	13650698	13650658
1	13667751	13668091	13667926	306.666666666667	3	13667751	13668091	13667926
1	13689743	13690028	13689801	180.866666666667	2	13689743	13690028	13689801
1	15108746	15108885	15108834	38.9333333333333	1	15108746	15108885	15108834
1	15598372	15598693	15598537	410.133333333333	3	15598372	15598693	15598537
1	15600803	15600916	15600864	24.5333333333333	1	15600803	15600916	15600864
1	15605684	15605961	15605768	159.466666666667	2	15605684	15605961	15605768
1	15796666	15796820	15796744	74.8666666666667	1	15796666	15796820	15796744
1	15807074	15807381	15807254	258.201792932962	3	15807074	15807381	15807254
1	15823667	15823865	15823730	69.8666666666667	1	15823667	15823865	15823730
1	15867242	15867637	15867512	142.2	2	15867242	15867637	15867512
1	15986856	15987197	15986995	142.2	2	15986856	15987197	15986995
1	15987253	15987558	15987371	135.866666666667	2	15987253	15987558	15987371
1	16006511	16006699	16006621	61.7333333333333	1	16006511	16006699	16006621
1	16100876	16101011	16100944	51.0666666666667	1	16100876	16101011	16100944
1	16101843	16102241	16102084	162.2	2	16101843	16102241	16102084
1	16162093	16162235	16162157	32.1333333333333	1	16162093	16162235	16162157
1	16162714	16162816	16162762	28.4	1	16162714	16162816	16162762
1	16189430	16189757	16189606	736.25698603128	5	16189430	16189757	16189606
1	16218351	16218844	16218642	261.009138129500	3	16218351	16218844	16218642
1	16261773	16262141	16261994	131.8	2	16261773	16262141	16261994
1	16299198	16299430	16299368	153	2	16299198	16299430	16299368
1	16300078	16300366	16300204	208.066666666667	2	16300078	16300366	16300204
1	16597612	16597885	16597746	248.266666666667	3	16597612	16597885	16597746
1	16647342	16647559	16647518	113.133333333333	2	16647342	16647559	16647518
1	16647578	16647692	16647641	41.6666666666667	1	16647578	16647692	16647641
1	16777812	16778005	16777908	74.8666666666667	1	16777812	16778005	16777908
1	16786567	16786748	16786708	84.0666666666667	1	16786567	16786748	16786708
1	17584386	17584691	17584536	91.9333333333333	1	17584386	17584691	17584536
1	18096397	18096631	18096500	78.8064808711617	1	18096397	18096631	18096500
1	19169182	19169376	19169268	154.323311157628	2	19169182	19169376	19169268
1	20048422	20048748	20048522	101.066666666667	1	20048422	20048748	20048522
1	20059929	20060091	20059976	76.2666666666667	1	20059929	20060091	20059976
1	20084567	20084688	20084608	51.0666666666667	1	20084567	20084688	20084608
1	20122067	20122747	20122524	714.720201662136	5	20122067	20122747	20122524
1	20460995	20461164	20461048	37.6	1	20460995	20461164	20461048
1	20467970	20468155	20468024	30.8666666666667	1	20467970	20468155	20468024
1	20608054	20608280	20608128	93.1333333333334	1	20608054	20608280	20608128
1	20930235	20930506	20930348	172.6	2	20930235	20930506	20930348
1	21027375	21027578	21027538	56.8196276186656	1	21027375	21027578	21027538
1	21028031	21028296	21028154	148.907554585748	2	21028031	21028296	21028154
1	21042773	21042863	21042820	29.4666666666667	1	21042773	21042863	21042820
1	21049863	21050148	21050012	259.594449584617	3	21049863	21050148	21050012
1	21059938	21060215	21060082	258.201792932962	3	21059938	21060215	21060082
1	21063109	21063402	21063252	95.8	1	21063109	21063402	21063252
1	21070427	21070783	21070640	715.911152276965	5	21070427	21070783	21070640
1	21115021	21115505	21115270	700.6	5	21115021	21115505	21115270
1	21121253	21121489	21121410	52.3333333333333	1	21121253	21121489	21121410
1	21122380	21122814	21122548	1039.72870566301	7	21122380	21122814	21122548
1	21184997	21185112	21185070	38.9333333333333	1	21184997	21185112	21185070
1	21210883	21211100	21210994	171.266666666667	2	21210883	21211100	21210994
1	21218745	21219582	21219390	907.845349470378	6	21218745	21219582	21219390
1	21220560	21220777	21220616	195.133333333333	2	21220560	21220777	21220616
1	21221739	21222386	21221928	1209.54274388328	8	21221739	21222386	21221928
1	21222723	21223008	21222870	715.911152276965	5	21222723	21223008	21222870
1	21230296	21230769	21230532	246.8	2	21230296	21230769	21230532
1	21236182	21236534	21236362	419.466666666667	3	21236182	21236534	21236362
1	21236848	21236948	21236908	53.3333333333333	1	21236848	21236948	21236908
1	21243141	21243403	21243272	191.133333333333	2	21243141	21243403	21243272
1	21258730	21258860	21258786	43.0666666666667	1	21258730	21258860	21258786
1	21294361	21294491	21294420	51.0666666666667	1	21294361	21294491	21294420
1	21294967	21295090	21295022	51.0666666666667	1	21294967	21295090	21295022
1	21295720	21295910	21295840	63.0666666666667	1	21295720	21295910	21295840
1	21296622	21296757	21296688	82.8666666666667	1	21296622	21296757	21296688
1	21306032	21306141	21306072	23.4	1	21306032	21306141	21306072
1	21310434	21310626	21310532	118.533333333333	2	21310434	21310626	21310532
1	21311842	21312103	21311990	122.466666666667	2	21311842	21312103	21311990
1	21314180	21314665	21314488	467.066666666667	4	21314180	21314665	21314488
1	21316812	21317223	21316944	592.471213265935	4	21316812	21317223	21316944
1	21317319	21317491	21317358	64.4666666666667	1	21317319	21317491	21317358
1	21318804	21318950	21318844	68.6	1	21318804	21318950	21318844
1	21323958	21324130	21324072	44.4	1	21323958	21324130	21324072
1	22106594	22106984	22106814	632.280850811941	5	22106594	22106984	22106814
1	22107341	22107518	22107428	70.7333333333333	1	22107341	22107518	22107428
1	22305667	22305764	22305706	24.5333333333333	1	22305667	22305764	22305706
1	22306187	22306386	22306238	37.6	1	22306187	22306386	22306238
1	22594739	22595115	22594940	248.266666666667	3	22594739	22595115	22594940
1	22601810	22602077	22601976	163.466666666667	2	22601810	22602077	22601976
1	22627724	22628072	22627914	694.270543578714	5	22627724	22628072	22627914
1	22640740	22641048	22640924	162.2	2	22640740	22641048	22640924
1	22652155	22652437	22652324	222.490401589803	2	22652155	22652437	22652324
1	22679384	22679714	22679516	187.427410666719	2	22679384	22679714	22679516
1	22734949	22735096	22734992	29.4666666666667	1	22734949	22735096	22734992
1	22918116	22918348	22918232	117.2	2	22918116	22918348	22918232
1	23003578	23003874	23003640	153	2	23003578	23003874	23003640
1	23127777	23128066	23127906	195.133333333333	2	23127777	23128066	23127906
1	23152909	23153052	23152952	40.2	1	23152909	23153052	23152952
1	23170226	23170681	23170430	678.6	5	23170226	23170681	23170430
1	23189476	23189658	23189550	86.8746648306968	1	23189476	23189658	23189550
1	23194407	23194520	23194476	37.6	1	23194407	23194520	23194476
1	23194567	23194699	23194604	26.9333333333333	1	23194567	23194699	23194604
1	23245096	23245217	23245156	29.4666666666667	1	23245096	23245217	23245156
1	23261068	23261469	23261250	375.538054459538	3	23261068	23261469	23261250
1	23328368	23328760	23328556	300.106012234165	3	23328368	23328760	23328556
1	23386441	23386600	23386502	45.8666666666667	1	23386441	23386600	23386502
1	23487622	23488238	23487798	410.133333333333	3	23487622	23488238	23487798
1	23491470	23491889	23491684	363.533333333333	3	23491470	23491889	23491684
1	23712129	23712434	23712284	122.466666666667	2	23712129	23712434	23712284
1	24104576	24104781	24104634	63.0666666666667	1	24104576	24104781	24104634
1	24115302	24115535	24115366	68.6	1	24115302	24115535	24115366
1	24134844	24135068	24134976	43.0666666666667	1	24134844	24135068	24134976
1	24685045	24685163	24685114	30.8666666666667	1	24685045	24685163	24685114
1	24685267	24685402	24685304	23.4	1	24685267	24685402	24685304
1	24686112	24686270	24686200	32.1333333333333	1	24686112	24686270	24686200
1	24750422	24750600	24750516	51.0666666666667	1	24750422	24750600	24750516
1	24757205	24757569	24757256	159.466666666667	2	24757205	24757569	24757256
1	24800439	24800595	24800524	68.6	1	24800439	24800595	24800524
1	26319968	26320182	26320064	91.9333333333333	1	26319968	26320182	26320064
1	27940606	27940926	27940788	428.4	3	27940606	27940926	27940788
1	28859685	28859863	28859804	68.6	1	28859685	28859863	28859804
1	30684812	30684912	30684866	41.6666666666667	1	30684812	30684912	30684866
1	30867548	30867739	30867606	93.1333333333334	1	30867548	30867739	30867606
1	30930691	30930897	30930744	366.546644083469	3	30930691	30930897	30930744
1	30931391	30931709	30931532	202.133333333333	2	30931391	30931709	30931532
1	30960626	30960759	30960700	24.5333333333333	1	30960626	30960759	30960700
1	30977644	30978080	30977930	284.666666666667	3	30977644	30978080	30977930
1	30994258	30994459	30994368	121.133333333333	2	30994258	30994459	30994368
1	30994461	30994592	30994508	26.9333333333333	1	30994461	30994592	30994508
1	30998169	30998337	30998276	49.7333333333333	1	30998169	30998337	30998276
1	31003450	31003738	31003568	122.466666666667	2	31003450	31003738	31003568
1	31006694	31007184	31006882	299	3	31006694	31007184	31006882
1	31007186	31007329	31007248	26.9333333333333	1	31007186	31007329	31007248
1	31007417	31007638	31007540	359.533333333333	3	31007417	31007638	31007540
1	31008573	31008814	31008646	59.2666666666667	1	31008573	31008814	31008646
1	31070220	31070429	31070260	53.3333333333333	1	31070220	31070429	31070260
1	31072075	31072475	31072274	1008.77580093948	7	31072075	31072475	31072274
1	31072951	31073293	31073104	374	3	31072951	31073293	31073104
1	31074309	31074679	31074420	202.133333333333	2	31074309	31074679	31074420
1	31076051	31076530	31076260	579.231460849981	4	31076051	31076530	31076260
1	31090658	31091229	31091072	1336.24581842244	9	31090658	31091229	31091072
1	31092950	31093111	31093004	28.4	1	31092950	31093111	31093004
1	31107221	31107550	31107340	82.8666666666667	1	31107221	31107550	31107340
1	31129863	31130359	31130192	565.266666666667	4	31129863	31130359	31130192
1	31151607	31152094	31151836	502.8	4	31151607	31152094	31151836
1	31152867	31153098	31153030	55.7333333333333	1	31152867	31153098	31153030
1	31153150	31153567	31153406	492.889434462526	4	31153150	31153567	31153406
1	31210777	31211032	31210944	64.4666666666667	1	31210777	31211032	31210944
1	32264228	32264347	32264308	70.7333333333333	1	32264228	32264347	32264308
1	33079821	33080091	33079956	155.6	2	33079821	33080091	33079956
1	33088965	33089178	33089060	122.466666666667	2	33088965	33089178	33089060
1	33099028	33099230	33099160	84.0666666666667	1	33099028	33099230	33099160
1	33099297	33099654	33099496	372.8	3	33099297	33099654	33099496
1	33131530	33131699	33131592	84.0666666666667	1	33131530	33131699	33131592
1	33152455	33152665	33152568	68.6	1	33152455	33152665	33152568
1	33153698	33154133	33153832	388.934640229006	3	33153698	33154133	33153832
1	33155193	33155437	33155278	41.6666666666667	1	33155193	33155437	33155278
1	33155812	33156160	33155980	134.533333333333	2	33155812	33156160	33155980
1	33270731	33271095	33270952	584	4	33270731	33271095	33270952
1	33271244	33271609	33271452	416.729683563304	3	33271244	33271609	33271452
1	33294135	33294418	33294264	139.533333333333	2	33294135	33294418	33294264
1	33335872	33336101	33335968	69.8666666666667	1	33335872	33336101	33335968
1	33741400	33741668	33741544	160.643352209572	2	33741400	33741668	33741544
1	33790989	33791128	33791064	95.8	1	33790989	33791128	33791064
1	33791325	33791461	33791416	38.9333333333333	1	33791325	33791461	33791416
1	33811956	33812235	33812064	138.4	2	33811956	33812235	33812064
1	34004927	34005124	34005024	74.8666666666667	1	34004927	34005124	34005024
1	34053075	34053236	34053160	105.066666666667	1	34053075	34053236	34053160
1	34062632	34062864	34062720	125	2	34062632	34062864	34062720
1	34160448	34160849	34160720	192.733333333333	2	34160448	34160849	34160720
1	34177978	34178147	34178040	133.2	2	34177978	34178147	34178040
1	34179820	34179970	34179920	58.1333333333333	1	34179820	34179970	34179920
1	34180237	34180531	34180420	190.062468993907	2	34180237	34180531	34180420
1	34293300	34293600	34293360	80	1	34293300	34293600	34293360
1	34294253	34294992	34294344	437.244249940132	3	34294253	34294992	34294344
1	34309209	34309580	34309312	476.748073895531	4	34309209	34309580	34309312
1	34444466	34444910	34444680	1245.79594954516	8	34444466	34444910	34444680
1	34444969	34445154	34445028	48.6	1	34444969	34445154	34445028
1	34446959	34447241	34447124	199.266666666667	2	34446959	34447241	34447124
1	34456514	34456846	34456720	573.839898739544	4	34456514	34456846	34456720
1	34469436	34469568	34469500	53.3333333333333	1	34469436	34469568	34469500
1	34472495	34472742	34472592	118.533333333333	2	34472495	34472742	34472592
1	34491492	34491784	34491652	98.4	1	34491492	34491784	34491652
1	34893719	34893874	34893784	26.9333333333333	1	34893719	34893874	34893784
1	34912372	34912531	34912476	47.2666666666667	1	34912372	34912531	34912476
1	35719927	35720266	35720012	156.866666666667	2	35719927	35720266	35720012
1	35778864	35779209	35779104	168.6	2	35778864	35779209	35779104
1	35820901	35821232	35821092	150.266666666667	2	35820901	35821232	35821092
1	35823193	35823388	35823312	64.4666666666667	1	35823193	35823388	35823312
1	35837365	35837535	35837404	36.2666666666667	1	35837365	35837535	35837404
1	35893418	35893777	35893596	774.589433252435	5	35893418	35893777	35893596
1	35894063	35894323	35894272	73.4666666666667	1	35894063	35894323	35894272
1	35983068	35983300	35983156	125	2	35983068	35983300	35983156
1	35983684	35983909	35983808	164.8	2	35983684	35983909	35983808
1	36084204	36084361	36084304	56.8196276186656	1	36084204	36084361	36084304
1	36121752	36121947	36121888	77.5333333333333	1	36121752	36121947	36121888
1	36122885	36123428	36123120	828.078421932748	6	36122885	36123428	36123120
1	36124478	36124697	36124624	98.4	1	36124478	36124697	36124624
1	36124919	36125123	36125032	186.066666666667	2	36124919	36125123	36125032
1	36129669	36129976	36129856	485.534345404191	4	36129669	36129976	36129856
1	36130185	36130346	36130232	59.2666666666667	1	36130185	36130346	36130232
1	36130594	36130709	36130632	28.4	1	36130594	36130709	36130632
1	36131970	36132331	36132164	570.6	4	36131970	36132331	36132164
1	36132410	36132829	36132612	462.15606564725	4	36132410	36132829	36132612
1	36135133	36135505	36135280	311.856697690950	3	36135133	36135505	36135280
1	36136652	36136783	36136732	36.2666666666667	1	36136652	36136783	36136732
1	36139212	36139352	36139252	53.3333333333333	1	36139212	36139352	36139252
1	36150667	36150998	36150860	206.6	2	36150667	36150998	36150860
1	36158412	36158753	36158580	146.066666666667	2	36158412	36158753	36158580
1	36166851	36167022	36166968	48.6	1	36166851	36167022	36166968
1	36167058	36167196	36167120	29.4666666666667	1	36167058	36167196	36167120
1	36311988	36312248	36312136	319	3	36311988	36312248	36312136
1	36373778	36373944	36373864	84.0666666666667	1	36373778	36373944	36373864
1	36390074	36390304	36390200	131.8	2	36390074	36390304	36390200
1	36413844	36414181	36413968	317.616381453423	3	36413844	36414181	36413968
1	36418168	36418384	36418280	193.933333333333	2	36418168	36418384	36418280
1	36426014	36426170	36426060	33.5333333333333	1	36426014	36426170	36426060
1	36427858	36428079	36427940	175.303710134633	2	36427858	36428079	36427940
1	36522538	36523066	36522736	573.839898739544	4	36522538	36523066	36522736
1	36526663	36527076	36526848	671.04520969023	5	36526663	36527076	36526848
1	36527213	36527420	36527284	102.450951742505	1	36527213	36527420	36527284
1	36568387	36568723	36568608	313.231358735829	3	36568387	36568723	36568608
1	36582696	36582980	36582828	211.6	2	36582696	36582980	36582828
1	36583849	36584056	36583888	77.5333333333333	1	36583849	36584056	36583888
1	36593250	36593552	36593444	184.8	2	36593250	36593552	36593444
1	36596126	36596392	36596176	219.544099869528	2	36596126	36596392	36596176
1	36604088	36604157	36604116	26.9333333333333	1	36604088	36604157	36604116
1	36614010	36614133	36614052	40.2	1	36614010	36614133	36614052
1	36661396	36661659	36661604	103.6	1	36661396	36661659	36661604
1	36748290	36748472	36748340	30.8666666666667	1	36748290	36748472	36748340
1	36751751	36752050	36751876	241.533333333333	2	36751751	36752050	36751876
1	36837318	36837643	36837544	303.8	3	36837318	36837643	36837544
1	36837718	36838005	36837880	218.133333333333	2	36837718	36838005	36837880
1	36839388	36839712	36839552	568.370573039504	4	36839388	36839712	36839552
1	36864627	36864918	36864772	326.4	3	36864627	36864918	36864772
1	36896821	36896942	36896888	43.0666666666667	1	36896821	36896942	36896888
1	36896967	36897068	36897008	34.8666666666667	1	36896967	36897068	36897008
1	36918655	36918902	36918756	182.113135292459	2	36918655	36918902	36918756
1	36931812	36932115	36931984	115.866666666667	2	36931812	36932115	36931984
1	36976980	36977285	36977128	288.933333333333	3	36976980	36977285	36977128
1	36985242	36985552	36985408	70.7333333333333	1	36985242	36985552	36985408
1	36991665	36991974	36991852	212.882048194000	2	36991665	36991974	36991852
1	37033563	37034166	37033924	871.133333333333	6	37033563	37034166	37033924
1	37082217	37082312	37082272	23.4	1	37082217	37082312	37082272
1	37082315	37082577	37082344	86.8746648306968	1	37082315	37082577	37082344
1	37082776	37083564	37083024	1472.67927393031	9	37082776	37083564	37083024
1	37083756	37083920	37083872	34.8666666666667	1	37083756	37083920	37083872
1	37085823	37085999	37085884	55.7333333333333	1	37085823	37085999	37085884
1	37097950	37098374	37098156	1261.27585338649	8	37097950	37098374	37098156
1	37113682	37113982	37113784	90.599446867005	1	37113682	37113982	37113784
1	37114050	37114483	37114244	902.615361286564	6	37114050	37114483	37114244
1	37366365	37366556	37366492	80	1	37366365	37366556	37366492
1	37373625	37373842	37373688	77.5333333333333	1	37373625	37373842	37373688
1	37380234	37380450	37380300	40.2	1	37380234	37380450	37380300
1	37390651	37390885	37390732	98.4	1	37390651	37390885	37390732
1	37398258	37398574	37398476	585.733333333333	4	37398258	37398574	37398476
1	37398710	37399069	37398924	525.091676567667	4	37398710	37399069	37398924
1	37399743	37400032	37399912	81.5333333333333	1	37399743	37400032	37399912
1	37404151	37404625	37404340	416.729683563304	3	37404151	37404625	37404340
1	37407912	37408462	37408060	692.862728761744	5	37407912	37408462	37408060
1	37417824	37417943	37417876	41.6666666666667	1	37417824	37417943	37417876
1	37486879	37487117	37487000	220.911310471344	2	37486879	37487117	37487000
1	37625263	37625561	37625432	359.533333333333	3	37625263	37625561	37625432
1	37667767	37667926	37667864	63.0666666666667	1	37667767	37667926	37667864
1	37668017	37668323	37668164	109	1	37668017	37668323	37668164
1	37677181	37677377	37677280	53.3333333333333	1	37677181	37677377	37677280
1	37687348	37687582	37687480	190.062468993907	2	37687348	37687582	37687480
1	37929253	37929415	37929348	43.0666666666667	1	37929253	37929415	37929348
1	37934999	37935222	37935084	70.7333333333333	1	37934999	37935222	37935084
1	37947203	37947506	37947424	119.733333333333	2	37947203	37947506	37947424
1	38044839	38045110	38044972	148.907554585748	2	38044839	38045110	38044972
1	38063715	38063992	38063880	136.866666666667	2	38063715	38063992	38063880
1	38115591	38115695	38115640	28.4	1	38115591	38115695	38115640
1	38166715	38166958	38166832	251.333333333333	3	38166715	38166958	38166832
1	38175498	38175859	38175664	568.370573039504	4	38175498	38175859	38175664
1	38181323	38181418	38181372	45.8666666666667	1	38181323	38181418	38181372
1	38232996	38233269	38233072	144.866666666667	2	38232996	38233269	38233072
1	38298009	38298183	38298136	66	1	38298009	38298183	38298136
1	38298188	38298563	38298468	202.133333333333	2	38298188	38298563	38298468
1	38298586	38299072	38298880	792.929902754926	5	38298586	38299072	38298880
1	38299405	38299907	38299540	483.144926846199	4	38299405	38299907	38299540
1	38365054	38365884	38365604	1316.85577977354	9	38365054	38365884	38365604
1	38414977	38415099	38415032	28.4	1	38414977	38415099	38415032
1	38506269	38506656	38506528	293.460121149938	3	38506269	38506656	38506528
1	38639031	38639275	38639184	63.0666666666667	1	38639031	38639275	38639184
1	38918505	38918712	38918672	44.4	1	38918505	38918712	38918672
1	38921234	38921586	38921408	212.882048194000	2	38921234	38921586	38921408
1	39044074	39044538	39044216	296.317388729466	3	39044074	39044538	39044216
1	39072384	39072703	39072648	200.777567368985	2	39072384	39072703	39072648
1	39119388	39119636	39119528	150.266666666667	2	39119388	39119636	39119528
1	39124683	39125210	39124904	724.524288589727	5	39124683	39125210	39124904
1	39143254	39143457	39143324	55.7333333333333	1	39143254	39143457	39143324
1	39159824	39160169	39160016	182.113135292459	2	39159824	39160169	39160016
1	39162237	39162348	39162304	29.4666666666667	1	39162237	39162348	39162304
1	39162383	39162922	39162488	465.87250572637	4	39162383	39162922	39162488
